sec,CH1,CH40,
48.956,-0.26001,72.6392,
48.957,-0.256653,72.6392,
48.958,-0.252991,72.6392,
48.959,-0.249634,72.6392,
48.96,-0.246277,72.6392,
48.961,-0.24353,72.6392,
48.962,-0.241699,72.6392,
48.963,-0.240479,72.6392,
48.964,-0.239868,72.6392,
48.965,-0.239868,72.6392,
48.966,-0.240173,72.6392,
48.967,-0.240784,72.6392,
48.968,-0.241394,72.6392,
48.969,-0.24231,72.6392,
48.97,-0.24353,72.6392,
48.971,-0.244751,72.6392,
48.972,-0.245972,72.6392,
48.973,-0.247498,72.6392,
48.974,-0.248413,72.6392,
48.975,-0.249634,72.6392,
48.976,-0.250549,72.6392,
48.977,-0.25116,72.6392,
48.978,-0.252075,72.6392,
48.979,-0.252686,72.6392,
48.98,-0.252991,72.6392,
48.981,-0.253296,72.6392,
48.982,-0.252991,72.6392,
48.983,-0.25238,72.6392,
48.984,-0.250854,72.6392,
48.985,-0.249634,72.6392,
48.986,-0.248108,72.6392,
48.987,-0.246582,72.6392,
48.988,-0.245361,72.6392,
48.989,-0.244141,72.6392,
48.99,-0.243225,72.6392,
48.991,-0.242004,72.6392,
48.992,-0.240479,72.6392,
48.993,-0.238953,72.6392,
48.994,-0.236816,72.6392,
48.995,-0.234985,72.6392,
48.996,-0.232849,72.6392,
48.997,-0.231018,72.6392,
48.998,-0.229187,72.6392,
48.999,-0.227661,72.6392,
49,-0.22644,72.6392,
49.001,-0.22522,72.6392,
49.002,-0.224609,72.6392,
49.003,-0.223694,72.6392,
49.004,-0.222473,72.6392,
49.005,-0.221863,72.6392,
49.006,-0.220947,72.6392,
49.007,-0.220642,72.6392,
49.008,-0.220947,72.6392,
49.009,-0.221558,72.6392,
49.01,-0.222473,72.6392,
49.011,-0.223389,72.6392,
49.012,-0.224609,72.6392,
49.013,-0.22522,72.6392,
49.014,-0.225525,72.6392,
49.015,-0.225525,72.6392,
49.016,-0.224915,72.6392,
49.017,-0.223999,72.6392,
49.018,-0.222778,72.6392,
49.019,-0.221558,72.6392,
49.02,-0.220947,72.6392,
49.021,-0.220032,72.6392,
49.022,-0.219421,72.6392,
49.023,-0.218201,72.6392,
49.024,-0.21637,72.6392,
49.025,-0.0198364,0,
49.026,-0.0164795,0,
49.027,-0.0128174,0,
49.028,-0.00946045,0,
49.029,-0.00671387,0,
49.03,-0.00457764,0,
49.031,-0.00305176,0,
49.032,-0.00183105,0,
49.033,-0.0012207,0,
49.034,-0.0012207,0,
49.035,-0.00213623,0,
49.036,-0.00427246,0,
49.037,-0.00793457,0,
49.038,-0.0125122,0,
49.039,-0.0183105,0,
49.04,-0.0250244,0,
49.041,-0.0320435,0,
49.042,-0.0396729,0,
49.043,-0.0476074,0,
49.044,-0.0552368,0,
49.045,-0.0628662,0,
49.046,-0.0695801,0,
49.047,-0.0759888,0,
49.048,-0.0811768,0,
49.049,-0.0854492,0,
49.05,-0.0888062,0,
49.051,-0.0912476,0,
49.052,-0.0927734,0,
49.053,-0.0933838,0,
49.054,-0.093689,0,
49.055,-0.0930786,0,
49.056,-0.0924683,0,
49.057,-0.0912476,0,
49.058,-0.0894165,0,
49.059,-0.0863647,0,
49.06,-0.0823975,0,
49.061,-0.0775146,0,
49.062,-0.0720215,0,
49.063,-0.0662231,0,
49.064,-0.06073,0,
49.065,-0.0558472,0,
49.066,-0.0512695,0,
49.067,-0.0469971,0,
49.068,-0.0430298,0,
49.069,-0.0390625,0,
49.07,-0.0354004,0,
49.071,-0.0326538,0,
49.072,-0.0305176,0,
49.073,-0.0292969,0,
49.074,-0.0296021,0,
49.075,-0.0305176,0,
49.076,-0.0323486,0,
49.077,-0.0344849,0,
49.078,-0.0372314,0,
49.079,-0.0408936,0,
49.08,-0.0454712,0,
49.081,-0.0506592,0,
49.082,-0.0564575,0,
49.083,-0.062561,0,
49.084,-0.0683594,0,
49.085,-0.0738525,0,
49.086,-0.0787354,0,
49.087,-0.083313,0,
49.088,-0.0869751,0,
49.089,-0.0906372,0,
49.09,-0.0939941,0,
49.091,-0.0973511,0,
49.092,-0.0997925,0,
49.093,-0.102234,0,
49.094,-0.104065,0,
49.095,-0.105591,0,
49.096,-0.106506,0,
49.097,-0.107117,0,
49.098,-0.107117,0,
49.099,-0.106812,0,
49.1,-0.105896,0,
49.101,-0.10437,0,
49.102,-0.102234,0,
49.103,-0.0994873,0,
49.104,-0.0964355,0,
49.105,-0.0927734,0,
49.106,-0.088501,0,
49.107,-0.0836182,0,
49.108,-0.0787354,0,
49.109,-0.0738525,0,
49.11,-0.0692749,0,
49.111,-0.0646973,0,
49.112,-0.06073,0,
49.113,-0.0570679,0,
49.114,-0.0537109,0,
49.115,-0.0506592,0,
49.116,-0.0473022,0,
49.117,-0.0442505,0,
49.118,-0.0415039,0,
49.119,-0.0387573,0,
49.12,-0.0366211,0,
49.121,-0.03479,0,
49.122,-0.0332642,0,
49.123,-0.0323486,0,
49.124,-0.0326538,0,
49.125,-0.0338745,0,
49.126,-0.0360107,0,
49.127,-0.0378418,0,
49.128,-0.0393677,0,
49.129,-0.039978,0,
49.13,-0.0396729,0,
49.131,-0.0384521,0,
49.132,-0.0372314,0,
49.133,-0.0360107,0,
49.134,-0.0350952,0,
49.135,-0.03479,0,
49.136,-0.03479,0,
49.137,-0.0341797,0,
49.138,-0.032959,0,
49.139,-0.0308228,0,
49.14,-0.0280762,0,
49.141,-0.0250244,0,
49.142,-0.0216675,0,
49.143,-0.0180054,0,
49.144,-0.0146484,0,
49.145,-0.0106812,0,
49.146,-0.00610352,0,
49.147,-0.00152588,0,
49.148,0.00335693,0,
49.149,0.00854492,0,
49.15,0.0143433,0,
49.151,0.0213623,0,
49.152,0.0302124,0,
49.153,0.0415039,0,
49.154,0.0549316,0,
49.155,0.071106,0,
49.156,0.0894165,0,
49.157,0.110474,0,
49.158,0.133972,0,
49.159,0.160828,0,
49.16,0.19043,0,
49.161,0.223083,0,
49.162,0.258484,0,
49.163,0.295105,0,
49.164,0.331726,0,
49.165,0.367126,0,
49.166,0.39978,0,
49.167,0.428467,0,
49.168,0.452271,0,
49.169,0.470886,0,
49.17,0.482788,0,
49.171,0.487671,0,
49.172,0.484314,0,
49.173,0.472717,0,
49.174,0.452271,0,
49.175,0.423584,0,
49.176,0.386658,0,
49.177,0.342712,0,
49.178,0.292053,0,
49.179,0.236206,0,
49.18,0.176392,0,
49.181,0.114441,0,
49.182,0.0518799,0,
49.183,-0.00946045,0,
49.184,-0.0683594,0,
49.185,-0.123596,0,
49.186,-0.17334,0,
49.187,-0.21698,0,
49.188,-0.253906,0,
49.189,-0.283203,0,
49.19,-0.304565,0,
49.191,-0.318298,0,
49.192,-0.324402,0,
49.193,-0.323486,0,
49.194,-0.317078,0,
49.195,-0.305481,0,
49.196,-0.289612,0,
49.197,-0.270386,0,
49.198,-0.248718,0,
49.199,-0.225525,0,
49.2,-0.201111,0,
49.201,-0.177307,0,
49.202,-0.154114,0,
49.203,-0.133057,0,
49.204,-0.114441,0,
49.205,-0.0982666,0,
49.206,-0.0845337,0,
49.207,-0.0732422,0,
49.208,-0.0643921,0,
49.209,-0.0579834,0,
49.21,-0.0540161,0,
49.211,-0.0518799,0,
49.212,-0.0509644,0,
49.213,-0.0509644,0,
49.214,-0.0515747,0,
49.215,-0.0521851,0,
49.216,-0.0524902,0,
49.217,-0.0524902,0,
49.218,-0.0515747,0,
49.219,-0.0500488,0,
49.22,-0.0473022,0,
49.221,-0.043335,0,
49.222,-0.0384521,0,
49.223,-0.032959,0,
49.224,-0.0265503,0,
49.225,-0.0195313,0,
49.226,-0.012207,0,
49.227,-0.00457764,0,
49.228,0.00274658,0,
49.229,0.00946045,0,
49.23,0.0161743,0,
49.231,0.022583,0,
49.232,0.0286865,0,
49.233,0.0344849,0,
49.234,0.0393677,0,
49.235,0.0436401,0,
49.236,0.0473022,0,
49.237,0.050354,0,
49.238,0.0531006,0,
49.239,0.0552368,0,
49.24,0.0567627,0,
49.241,0.0579834,0,
49.242,0.0592041,0,
49.243,0.0610352,0,
49.244,0.0631714,0,
49.245,0.0662231,0,
49.246,0.0698853,0,
49.247,0.0741577,0,
49.248,0.0784302,0,
49.249,0.0827026,0,
49.25,0.0875854,0,
49.251,0.0921631,0,
49.252,0.0967407,0,
49.253,0.101013,0,
49.254,0.10498,0,
49.255,0.108643,0,
49.256,0.112,0,
49.257,0.115356,0,
49.258,0.118408,0,
49.259,0.121765,0,
49.26,0.123901,0,
49.261,0.125427,0,
49.262,0.125732,0,
49.263,0.125427,0,
49.264,0.124207,0,
49.265,0.122681,0,
49.266,0.121765,0,
49.267,0.121155,0,
49.268,0.121765,0,
49.269,0.122986,0,
49.27,0.124817,0,
49.271,0.126953,0,
49.272,0.129089,0,
49.273,0.131226,0,
49.274,0.133667,0,
49.275,0.137024,0,
49.276,0.140381,0,
49.277,0.143433,0,
49.278,0.145569,0,
49.279,0.147095,0,
49.28,0.147705,0,
49.281,0.147705,0,
49.282,0.14679,0,
49.283,0.145264,0,
49.284,0.143738,0,
49.285,0.141602,0,
49.286,0.139771,0,
49.287,0.137634,0,
49.288,0.135803,0,
49.289,0.134583,0,
49.29,0.133972,0,
49.291,0.134277,0,
49.292,0.136108,0,
49.293,0.13916,0,
49.294,0.144043,0,
49.295,0.150757,0,
49.296,0.158691,0,
49.297,0.167542,0,
49.298,0.177002,0,
49.299,0.186768,0,
49.3,0.196533,0,
49.301,0.206604,0,
49.302,0.21637,0,
49.303,0.22583,0,
49.304,0.234375,0,
49.305,0.242004,0,
49.306,0.248718,0,
49.307,0.254517,0,
49.308,0.259705,0,
49.309,0.264282,0,
49.31,0.267639,0,
49.311,0.269775,0,
49.312,0.271301,0,
49.313,0.271606,0,
49.314,0.271301,0,
49.315,0.270691,0,
49.316,0.269775,0,
49.317,0.269165,0,
49.318,0.268555,0,
49.319,0.268555,0,
49.32,0.26947,0,
49.321,0.270996,0,
49.322,0.273438,0,
49.323,0.275879,0,
49.324,0.27832,0,
49.325,0.281067,0,
49.326,0.283813,0,
49.327,0.286865,0,
49.328,0.290222,0,
49.329,0.294189,0,
49.33,0.298767,0,
49.331,0.304565,0,
49.332,0.310974,0,
49.333,0.317383,0,
49.334,0.324097,0,
49.335,0.330811,0,
49.336,0.337524,0,
49.337,0.344238,0,
49.338,0.351563,0,
49.339,0.358887,0,
49.34,0.365601,0,
49.341,0.371704,0,
49.342,0.376892,0,
49.343,0.38147,0,
49.344,0.385437,0,
49.345,0.388489,0,
49.346,0.39093,0,
49.347,0.392456,0,
49.348,0.392761,0,
49.349,0.392151,0,
49.35,0.390625,0,
49.351,0.388184,0,
49.352,0.385132,0,
49.353,0.38208,0,
49.354,0.379028,0,
49.355,0.375977,0,
49.356,0.37323,0,
49.357,0.370789,0,
49.358,0.368958,0,
49.359,0.367432,0,
49.36,0.366211,0,
49.361,0.36499,0,
49.362,0.36438,0,
49.363,0.364685,0,
49.364,0.366211,0,
49.365,0.368652,0,
49.366,0.371094,0,
49.367,0.372925,0,
49.368,0.37384,0,
49.369,0.37384,0,
49.37,0.372314,0,
49.371,0.369568,0,
49.372,0.36499,0,
49.373,0.358887,0,
49.374,0.351257,0,
49.375,0.342102,0,
49.376,0.331421,0,
49.377,0.319519,0,
49.378,0.306702,0,
49.379,0.292969,0,
49.38,0.278625,0,
49.381,0.264282,0,
49.382,0.249634,0,
49.383,0.235291,0,
49.384,0.221558,0,
49.385,0.208435,0,
49.386,0.196228,0,
49.387,0.185242,0,
49.388,0.174561,0,
49.389,0.16449,0,
49.39,0.155029,0,
49.391,0.146179,0,
49.392,0.138245,0,
49.393,0.13092,0,
49.394,0.124207,0,
49.395,0.118103,0,
49.396,0.112,0,
49.397,0.105591,0,
49.398,0.0982666,0,
49.399,0.0909424,0,
49.4,0.083313,0,
49.401,0.0753784,0,
49.402,0.067749,0,
49.403,0.0601196,0,
49.404,0.0521851,0,
49.405,0.0445557,0,
49.406,0.0366211,0,
49.407,0.0289917,0,
49.408,0.0213623,0,
49.409,0.0143433,0,
49.41,0.00762939,0,
49.411,0.00183105,0,
49.412,-0.00335693,0,
49.413,-0.00762939,0,
49.414,-0.0109863,0,
49.415,-0.0134277,0,
49.416,-0.015564,0,
49.417,-0.0177002,0,
49.418,-0.0201416,0,
49.419,-0.022583,0,
49.42,-0.0250244,0,
49.421,-0.0271606,0,
49.422,-0.0289917,0,
49.423,-0.0305176,0,
49.424,-0.0317383,0,
49.425,-0.0326538,0,
49.426,-0.0338745,0,
49.427,-0.03479,0,
49.428,-0.0366211,0,
49.429,-0.0393677,0,
49.43,-0.0430298,0,
49.431,-0.0476074,0,
49.432,-0.0527954,0,
49.433,-0.0579834,0,
49.434,-0.0631714,0,
49.435,-0.067749,0,
49.436,-0.0723267,0,
49.437,-0.0765991,0,
49.438,-0.0802612,0,
49.439,-0.0839233,0,
49.44,-0.0866699,0,
49.441,-0.0888062,0,
49.442,-0.0912476,0,
49.443,-0.0933838,0,
49.444,-0.09552,0,
49.445,-0.0973511,0,
49.446,-0.0991821,0,
49.447,-0.100098,0,
49.448,-0.100403,0,
49.449,-0.100403,0,
49.45,-0.100098,0,
49.451,-0.0997925,0,
49.452,-0.0994873,0,
49.453,-0.098877,0,
49.454,-0.0985718,0,
49.455,-0.0979614,0,
49.456,-0.0979614,0,
49.457,-0.0979614,0,
49.458,-0.0985718,0,
49.459,-0.0991821,0,
49.46,-0.100708,0,
49.461,-0.102539,0,
49.462,-0.10437,0,
49.463,-0.106201,0,
49.464,-0.107422,0,
49.465,-0.108032,0,
49.466,-0.108337,0,
49.467,-0.108337,0,
49.468,-0.108337,0,
49.469,-0.108337,0,
49.47,-0.108643,0,
49.471,-0.109253,0,
49.472,-0.109558,0,
49.473,-0.109558,0,
49.474,-0.108948,0,
49.475,-0.108032,0,
49.476,-0.105896,0,
49.477,-0.103149,0,
49.478,-0.0994873,0,
49.479,-0.0952148,0,
49.48,-0.090332,0,
49.481,-0.0854492,0,
49.482,-0.0802612,0,
49.483,-0.0756836,0,
49.484,-0.0717163,0,
49.485,-0.0683594,0,
49.486,-0.065918,0,
49.487,-0.0637817,0,
49.488,-0.0616455,0,
49.489,-0.0601196,0,
49.49,-0.0588989,0,
49.491,-0.0585938,0,
49.492,-0.0598145,0,
49.493,-0.0622559,0,
49.494,-0.0665283,0,
49.495,-0.0720215,0,
49.496,-0.078125,0,
49.497,-0.0848389,0,
49.498,-0.0909424,0,
49.499,-0.0964355,0,
49.5,-0.101013,0,
49.501,-0.104675,0,
49.502,-0.106812,0,
49.503,-0.107727,0,
49.504,-0.107117,0,
49.505,-0.105286,0,
49.506,-0.102234,0,
49.507,-0.0982666,0,
49.508,-0.0930786,0,
49.509,-0.0875854,0,
49.51,-0.0820923,0,
49.511,-0.0765991,0,
49.512,-0.071106,0,
49.513,-0.0662231,0,
49.514,-0.0616455,0,
49.515,-0.0576782,0,
49.516,-0.0543213,0,
49.517,-0.0521851,0,
49.518,-0.0512695,0,
49.519,-0.0521851,0,
49.52,-0.0549316,0,
49.521,-0.0588989,0,
49.522,-0.0637817,0,
49.523,-0.0695801,0,
49.524,-0.0759888,0,
49.525,-0.0823975,0,
49.526,-0.088501,0,
49.527,-0.0942993,0,
49.528,-0.100098,0,
49.529,-0.105286,0,
49.53,-0.110168,0,
49.531,-0.114746,0,
49.532,-0.118408,0,
49.533,-0.121155,0,
49.534,-0.122986,0,
49.535,-0.123901,0,
49.536,-0.124207,0,
49.537,-0.123901,0,
49.538,-0.123291,0,
49.539,-0.12207,0,
49.54,-0.120544,0,
49.541,-0.118103,0,
49.542,-0.115356,0,
49.543,-0.112,0,
49.544,-0.108337,0,
49.545,-0.10498,0,
49.546,-0.101624,0,
49.547,-0.0991821,0,
49.548,-0.0967407,0,
49.549,-0.0946045,0,
49.55,-0.0930786,0,
49.551,-0.0918579,0,
49.552,-0.0906372,0,
49.553,-0.0897217,0,
49.554,-0.0891113,0,
49.555,-0.0888062,0,
49.556,-0.088501,0,
49.557,-0.0881958,0,
49.558,-0.0878906,0,
49.559,-0.0872803,0,
49.56,-0.0869751,0,
49.561,-0.0866699,0,
49.562,-0.0857544,0,
49.563,-0.0848389,0,
49.564,-0.0839233,0,
49.565,-0.083313,0,
49.566,-0.0827026,0,
49.567,-0.0827026,0,
49.568,-0.0830078,0,
49.569,-0.0836182,0,
49.57,-0.0845337,0,
49.571,-0.0854492,0,
49.572,-0.0866699,0,
49.573,-0.0878906,0,
49.574,-0.088501,0,
49.575,-0.0888062,0,
49.576,-0.0881958,0,
49.577,-0.0872803,0,
49.578,-0.0854492,0,
49.579,-0.0827026,0,
49.58,-0.0796509,0,
49.581,-0.0759888,0,
49.582,-0.0726318,0,
49.583,-0.0695801,0,
49.584,-0.0665283,0,
49.585,-0.0634766,0,
49.586,-0.0604248,0,
49.587,-0.0576782,0,
49.588,-0.055542,0,
49.589,-0.0540161,0,
49.59,-0.0534058,0,
49.591,-0.0537109,0,
49.592,-0.0549316,0,
49.593,-0.0567627,0,
49.594,-0.0592041,0,
49.595,-0.0619507,0,
49.596,-0.0653076,0,
49.597,-0.0683594,0,
49.598,-0.0720215,0,
49.599,-0.0750732,0,
49.6,-0.0778198,0,
49.601,-0.0793457,0,
49.602,-0.0793457,0,
49.603,-0.078125,0,
49.604,-0.0759888,0,
49.605,-0.072937,0,
49.606,-0.0689697,0,
49.607,-0.0643921,0,
49.608,-0.0588989,0,
49.609,-0.0534058,0,
49.61,-0.0479126,0,
49.611,-0.0427246,0,
49.612,-0.0375366,0,
49.613,-0.032959,0,
49.614,-0.0280762,0,
49.615,-0.0234985,0,
49.616,-0.0195313,0,
49.617,-0.0167847,0,
49.618,-0.0146484,0,
49.619,-0.0137329,0,
49.62,-0.0131226,0,
49.621,-0.0131226,0,
49.622,-0.0137329,0,
49.623,-0.0146484,0,
49.624,-0.0158691,0,
49.625,-0.0177002,0,
49.626,-0.0198364,0,
49.627,-0.0219727,0,
49.628,-0.0247192,0,
49.629,-0.0274658,0,
49.63,-0.0302124,0,
49.631,-0.0326538,0,
49.632,-0.0350952,0,
49.633,-0.0369263,0,
49.634,-0.0384521,0,
49.635,-0.039978,0,
49.636,-0.0411987,0,
49.637,-0.0424194,0,
49.638,-0.043335,0,
49.639,-0.0442505,0,
49.64,-0.0448608,0,
49.641,-0.0454712,0,
49.642,-0.0454712,0,
49.643,-0.0448608,0,
49.644,-0.043335,0,
49.645,-0.0411987,0,
49.646,-0.0384521,0,
49.647,-0.0363159,0,
49.648,-0.0344849,0,
49.649,-0.0338745,0,
49.65,-0.0338745,0,
49.651,-0.0344849,0,
49.652,-0.0357056,0,
49.653,-0.0372314,0,
49.654,-0.0387573,0,
49.655,-0.0402832,0,
49.656,-0.0427246,0,
49.657,-0.0463867,0,
49.658,-0.0512695,0,
49.659,-0.0576782,0,
49.66,-0.0653076,0,
49.661,-0.0735474,0,
49.662,-0.0817871,0,
49.663,-0.0888062,0,
49.664,-0.0946045,0,
49.665,-0.0994873,0,
49.666,-0.103149,0,
49.667,-0.106201,0,
49.668,-0.108337,0,
49.669,-0.109558,0,
49.67,-0.109253,0,
49.671,-0.108032,0,
49.672,-0.105591,0,
49.673,-0.102234,0,
49.674,-0.0985718,0,
49.675,-0.0942993,0,
49.676,-0.090332,0,
49.677,-0.0872803,0,
49.678,-0.0845337,0,
49.679,-0.0827026,0,
49.68,-0.0817871,0,
49.681,-0.0820923,0,
49.682,-0.0836182,0,
49.683,-0.0863647,0,
49.684,-0.090332,0,
49.685,-0.09552,0,
49.686,-0.101318,0,
49.687,-0.107422,0,
49.688,-0.114136,0,
49.689,-0.120544,0,
49.69,-0.126648,0,
49.691,-0.132141,0,
49.692,-0.137329,0,
49.693,-0.141602,0,
49.694,-0.145264,0,
49.695,-0.14801,0,
49.696,-0.149841,0,
49.697,-0.150757,0,
49.698,-0.150757,0,
49.699,-0.150146,0,
49.7,-0.148621,0,
49.701,-0.147095,0,
49.702,-0.144958,0,
49.703,-0.142517,0,
49.704,-0.140076,0,
49.705,-0.137634,0,
49.706,-0.135193,0,
49.707,-0.132751,0,
49.708,-0.13031,0,
49.709,-0.127258,0,
49.71,-0.123596,0,
49.711,-0.119324,0,
49.712,-0.115051,0,
49.713,-0.110779,0,
49.714,-0.106506,0,
49.715,-0.102539,0,
49.716,-0.098877,0,
49.717,-0.0946045,0,
49.718,-0.090332,0,
49.719,-0.0860596,0,
49.72,-0.0820923,0,
49.721,-0.0784302,0,
49.722,-0.0753784,0,
49.723,-0.072937,0,
49.724,-0.0708008,0,
49.725,-0.0689697,0,
49.726,-0.067749,0,
49.727,-0.0668335,0,
49.728,-0.0662231,0,
49.729,-0.065918,0,
49.73,-0.0662231,0,
49.731,-0.0665283,0,
49.732,-0.0662231,0,
49.733,-0.0656128,0,
49.734,-0.0646973,0,
49.735,-0.0634766,0,
49.736,-0.062561,0,
49.737,-0.0616455,0,
49.738,-0.0604248,0,
49.739,-0.0595093,0,
49.74,-0.0582886,0,
49.741,-0.0567627,0,
49.742,-0.0549316,0,
49.743,-0.0524902,0,
49.744,-0.0497437,0,
49.745,-0.0469971,0,
49.746,-0.0439453,0,
49.747,-0.0411987,0,
49.748,-0.0384521,0,
49.749,-0.0357056,0,
49.75,-0.0326538,0,
49.751,-0.0289917,0,
49.752,-0.0247192,0,
49.753,-0.0195313,0,
49.754,-0.0128174,0,
49.755,-0.00488281,0,
49.756,0.00457764,0,
49.757,0.015564,0,
49.758,0.0280762,0,
49.759,0.0421143,0,
49.76,0.0582886,0,
49.761,0.0765991,0,
49.762,0.0970459,0,
49.763,0.119934,0,
49.764,0.144653,0,
49.765,0.171814,0,
49.766,0.200806,0,
49.767,0.231934,0,
49.768,0.264282,0,
49.769,0.297241,0,
49.77,0.3302,0,
49.771,0.361633,0,
49.772,0.39032,0,
49.773,0.415039,0,
49.774,0.435486,0,
49.775,0.450134,0,
49.776,0.458984,0,
49.777,0.460815,0,
49.778,0.455627,0,
49.779,0.44281,0,
49.78,0.422974,0,
49.781,0.395813,0,
49.782,0.362244,0,
49.783,0.322876,0,
49.784,0.279236,0,
49.785,0.231018,0,
49.786,0.180054,0,
49.787,0.126343,0,
49.788,0.0720215,0,
49.789,0.0180054,143.541,
49.79,-0.0338745,143.541,
49.791,-0.0823975,143.541,
49.792,-0.126038,143.541,
49.793,-0.163879,143.541,
49.794,-0.195618,143.541,
49.795,-0.220337,143.541,
49.796,-0.239258,143.541,
49.797,-0.252075,143.541,
49.798,-0.259705,143.541,
49.799,-0.262451,143.541,
49.8,-0.260925,143.541,
49.801,-0.255737,143.541,
49.802,-0.247192,143.541,
49.803,-0.235901,143.541,
49.804,-0.222473,143.541,
49.805,-0.207825,143.541,
49.806,-0.192261,143.541,
49.807,-0.176697,143.541,
49.808,-0.161438,143.541,
49.809,-0.147705,143.541,
49.81,-0.135193,143.541,
49.811,-0.124512,143.541,
49.812,-0.115356,143.541,
49.813,-0.107422,143.541,
49.814,-0.100708,143.541,
49.815,-0.0949097,143.541,
49.816,-0.0900269,143.541,
49.817,-0.0863647,143.541,
49.818,-0.0836182,143.541,
49.819,-0.0814819,143.541,
49.82,-0.0796509,143.541,
49.821,-0.0778198,143.541,
49.822,-0.0753784,143.541,
49.823,-0.0720215,143.541,
49.824,-0.067749,143.541,
49.825,-0.062561,143.541,
49.826,-0.0567627,143.541,
49.827,-0.050354,143.541,
49.828,-0.0439453,143.541,
49.829,-0.0369263,143.541,
49.83,-0.0292969,143.541,
49.831,-0.0213623,143.541,
49.832,-0.0134277,143.541,
49.833,-0.00549316,143.541,
49.834,0.00213623,143.541,
49.835,0.00976563,143.541,
49.836,0.0164795,143.541,
49.837,0.022583,143.541,
49.838,0.0280762,143.541,
49.839,0.0326538,143.541,
49.84,0.0363159,143.541,
49.841,0.0393677,143.541,
49.842,0.0415039,143.541,
49.843,0.0430298,143.541,
49.844,0.0436401,143.541,
49.845,0.043335,143.541,
49.846,0.0427246,143.541,
49.847,0.0418091,143.541,
49.848,0.0408936,143.541,
49.849,0.0402832,143.541,
49.85,0.0402832,143.541,
49.851,0.0405884,143.541,
49.852,0.0411987,143.541,
49.853,0.0424194,143.541,
49.854,0.0442505,143.541,
49.855,0.0463867,143.541,
49.856,0.0491333,143.541,
49.857,0.0521851,143.541,
49.858,0.0561523,143.541,
49.859,0.06073,143.541,
49.86,0.0653076,143.541,
49.861,0.0701904,143.541,
49.862,0.0750732,143.541,
49.863,0.0796509,143.541,
49.864,0.0839233,143.541,
49.865,0.0878906,143.541,
49.866,0.0915527,143.541,
49.867,0.0952148,143.541,
49.868,0.0982666,143.541,
49.869,0.100708,143.541,
49.87,0.102539,143.541,
49.871,0.10376,143.541,
49.872,0.10437,143.541,
49.873,0.10498,143.541,
49.874,0.105286,143.541,
49.875,0.105896,143.541,
49.876,0.106812,143.541,
49.877,0.107727,143.541,
49.878,0.108337,143.541,
49.879,0.109253,143.541,
49.88,0.110168,143.541,
49.881,0.110474,143.541,
49.882,0.110779,143.541,
49.883,0.110779,143.541,
49.884,0.111084,143.541,
49.885,0.111084,143.541,
49.886,0.111084,143.541,
49.887,0.110779,143.541,
49.888,0.111084,143.541,
49.889,0.111694,143.541,
49.89,0.11261,143.541,
49.891,0.114136,143.541,
49.892,0.116272,143.541,
49.893,0.119019,143.541,
49.894,0.121765,143.541,
49.895,0.124817,143.541,
49.896,0.128479,143.541,
49.897,0.132141,143.541,
49.898,0.136719,143.541,
49.899,0.141602,143.541,
49.9,0.147095,143.541,
49.901,0.152893,143.541,
49.902,0.158691,143.541,
49.903,0.164185,143.541,
49.904,0.168762,143.541,
49.905,0.171814,143.541,
49.906,0.17395,143.541,
49.907,0.174866,143.541,
49.908,0.175171,143.541,
49.909,0.175171,143.541,
49.91,0.174866,143.541,
49.911,0.17395,143.541,
49.912,0.173035,143.541,
49.913,0.172119,143.541,
49.914,0.171509,143.541,
49.915,0.171204,143.541,
49.916,0.171204,143.541,
49.917,0.171509,143.541,
49.918,0.172729,143.541,
49.919,0.175171,143.541,
49.92,0.178833,143.541,
49.921,0.183716,143.541,
49.922,0.189819,143.541,
49.923,0.197144,143.541,
49.924,0.204773,143.541,
49.925,0.212708,143.541,
49.926,0.221252,143.541,
49.927,0.229492,143.541,
49.928,0.238037,143.541,
49.929,0.245972,143.541,
49.93,0.253296,143.541,
49.931,0.260315,143.541,
49.932,0.266724,143.541,
49.933,0.272522,143.541,
49.934,0.27832,143.541,
49.935,0.283508,143.541,
49.936,0.289001,143.541,
49.937,0.293884,143.541,
49.938,0.298767,143.541,
49.939,0.303345,143.541,
49.94,0.307312,143.541,
49.941,0.310669,143.541,
49.942,0.314026,143.541,
49.943,0.316772,143.541,
49.944,0.319519,143.541,
49.945,0.32196,143.541,
49.946,0.324097,143.541,
49.947,0.326233,143.541,
49.948,0.328369,143.541,
49.949,0.3302,143.541,
49.95,0.332031,143.541,
49.951,0.333252,143.541,
49.952,0.334167,143.541,
49.953,0.334473,143.541,
49.954,0.335083,143.541,
49.955,0.336304,143.541,
49.956,0.338135,143.541,
49.957,0.340576,143.541,
49.958,0.344238,143.541,
49.959,0.348206,143.541,
49.96,0.352783,143.541,
49.961,0.357971,143.541,
49.962,0.363159,143.541,
49.963,0.368347,143.541,
49.964,0.37323,143.541,
49.965,0.377502,143.541,
49.966,0.381165,143.541,
49.967,0.384216,143.541,
49.968,0.386047,143.541,
49.969,0.386658,143.541,
49.97,0.386047,143.541,
49.971,0.383301,143.541,
49.972,0.378723,143.541,
49.973,0.372314,143.541,
49.974,0.364075,143.541,
49.975,0.354004,143.541,
49.976,0.343018,143.541,
49.977,0.331116,143.541,
49.978,0.318604,143.541,
49.979,0.305481,143.541,
49.98,0.292053,143.541,
49.981,0.27832,143.541,
